sku,vol,mean,std,cv,cum_vol,abc,xyz,segment
6021642,741.0,5.292857,5.981382,1.1300856,0.37667045,A,X,AX
6572875,741.0,5.292857,8.937429,1.6885831,0.37702352,A,X,AX
6916023,739.0,5.2785716,18.132633,3.4351401,0.37737566,A,Y,AY
6869925,738.0,5.2714286,9.79711,1.8585303,0.3777273,A,X,AX
6921353,738.0,5.2714286,6.7053537,1.2720183,0.37807894,A,X,AX
6342386,737.0,5.2642856,7.585115,1.4408631,0.37843013,A,X,AX
6097345,736.0,5.257143,5.9703965,1.1356732,0.3787808,A,X,AX
6955799,730.0,5.214286,5.4015527,1.0359142,0.37912866,A,X,AX
7085217,730.0,5.214286,6.727786,1.2902603,0.3794765,A,X,AX
6240226,727.0,5.1928573,6.174788,1.1890925,0.3798229,A,X,AX
85000-06600-48,725.0,5.178571,8.319405,1.6065058,0.38016835,A,X,AX
6964254,720.0,5.142857,6.7329016,1.3091754,0.38051143,A,X,AX
7258418,718.0,5.1285715,6.132638,1.195779,0.38085353,A,X,AX
6347294,718.0,5.1285715,4.250845,0.8288556,0.38119566,A,X,AX
6342394,717.0,5.1214285,6.8995547,1.3471934,0.38153732,A,X,AX
6236810,715.0,5.107143,6.3094044,1.2354078,0.381878,A,X,AX
6342188,714.0,5.1,4.960709,0.9726881,0.3822182,A,X,AX
6879486,711.0,5.0785713,4.5440574,0.89475113,0.382557,A,X,AX
7089458,706.0,5.042857,7.2089787,1.4295425,0.38289338,A,X,AX
7239996,706.0,5.042857,5.7675242,1.1437017,0.3832298,A,X,AX
6878272,704.0,5.0285716,6.071449,1.2073903,0.38356525,A,X,AX
6896076,703.0,5.0214286,6.4657016,1.287622,0.38390023,A,X,AX
2780710,702.0,5.0142856,6.6516466,1.3265393,0.3842347,A,X,AX
6945782,700.0,5.0,5.851889,1.1703779,0.38456824,A,X,AX
6850008,699.0,4.992857,5.0172315,1.0048819,0.38490131,A,X,AX
6927517,697.0,4.9785714,6.365903,1.2786605,0.38523343,A,X,AX
E3565400,694.0,4.957143,5.4809957,1.1056764,0.38556412,A,X,AX
6602805,694.0,4.957143,12.317077,2.4847128,0.3858948,A,X,AX
7480822,693.0,4.95,6.2758245,1.2678434,0.386225,A,X,AX
7245241,692.0,4.9428573,7.2476954,1.4662967,0.38655472,A,X,AX
6354589,691.0,4.9357142,7.3496547,1.4890763,0.38688397,A,X,AX
6235168,688.0,4.9142857,10.438918,2.1241984,0.3872118,A,X,AX
7258343,687.0,4.9071426,5.981863,1.2190114,0.38753915,A,X,AX
7249953,685.0,4.892857,7.5509744,1.5432649,0.38786554,A,X,AX
2683400,684.0,4.885714,7.132947,1.45996,0.38819146,A,X,AX
4059729005670,678.0,4.8428574,5.7705173,1.1915522,0.38851452,A,X,AX
6952119,676.0,4.8285713,11.68344,2.4196475,0.38883662,A,X,AX
5201314114826,676.0,4.8285713,4.688794,0.97105205,0.38915873,A,X,AX
6809855,674.0,4.8142858,4.571708,0.949613,0.3894799,A,X,AX
6761049,674.0,4.8142858,5.2225103,1.0847944,0.38980106,A,X,AX
6284679,672.0,4.8,5.104942,1.0635295,0.39012125,A,X,AX
4250947593899,670.0,4.785714,7.1537943,1.4948227,0.3904405,A,X,AX
7073569,667.0,4.7642856,8.952803,1.8791491,0.3907583,A,X,AX
6625020,666.0,4.757143,7.371803,1.5496281,0.39107564,A,X,AX
6385849,665.0,4.75,4.825181,1.0158275,0.39139253,A,X,AX
4059729302809,665.0,4.75,7.536124,1.5865525,0.3917094,A,X,AX
3600531411121,665.0,4.75,5.309317,1.117751,0.39202625,A,X,AX
6007013,664.0,4.742857,4.886292,1.0302423,0.39234263,A,X,AX
6240754,663.0,4.7357144,5.7434487,1.2127945,0.39265856,A,X,AX
3522930028444,661.0,4.7214284,8.425781,1.7845831,0.3929735,A,X,AX
6852996,659.0,4.707143,5.9026837,1.2539845,0.3932875,A,X,AX
7240002,659.0,4.707143,6.5902658,1.4000565,0.3936015,A,X,AX
6031971,658.0,4.7,5.071716,1.0790886,0.39391506,A,X,AX
7702018978106,657.0,4.6928573,8.091114,1.7241338,0.3942281,A,X,AX
7771717,657.0,4.6928573,9.623784,2.0507302,0.39454114,A,X,AX
94410-07400-30,657.0,4.6928573,5.445474,1.160375,0.39485422,A,X,AX
7518530,656.0,4.6857142,6.7611732,1.4429333,0.39516678,A,X,AX
6464693,655.0,4.678571,4.549121,0.9723312,0.39547887,A,X,AX
6279091,654.0,4.6714287,7.4422894,1.5931506,0.39579052,A,X,AX
6586743,651.0,4.65,6.09626,1.3110236,0.3961007,A,X,AX
6927301,650.0,4.642857,7.0568824,1.519944,0.39641044,A,X,AX
4059729222022,649.0,4.635714,4.48051,0.96651995,0.39671966,A,X,AX
7088971,648.0,4.6285715,6.784815,1.465855,0.39702842,A,X,AX
6575514,648.0,4.6285715,6.1543026,1.3296332,0.3973372,A,X,AX
7105098,642.0,4.5857143,7.1015105,1.5486159,0.3976431,A,X,AX
6240705,641.0,4.5785713,7.243025,1.5819399,0.39794853,A,X,AX
8001090970497,640.0,4.571429,6.2110863,1.358675,0.39825347,A,X,AX
8410020640803,639.0,4.5642858,6.1856303,1.3552241,0.39855796,A,X,AX
3600531469436,639.0,4.5642858,6.835383,1.4975799,0.39886242,A,X,AX
6089557,639.0,4.5642858,5.7052426,1.2499748,0.3991669,A,X,AX
85285-05100-55,637.0,4.55,7.573453,1.6644951,0.39947042,A,X,AX
2685745,637.0,4.55,5.620268,1.2352237,0.39977396,A,X,AX
7508945,635.0,4.535714,4.4047236,0.9711202,0.40007654,A,X,AX
6049759,634.0,4.5285716,7.2414107,1.5990496,0.4003786,A,X,AX
7003046,634.0,4.5285716,8.395308,1.8538533,0.40068072,A,X,AX
6967950,634.0,4.5285716,4.7837296,1.056344,0.4009828,A,X,AX
7092155,633.0,4.5214286,6.81246,1.5067052,0.40128443,A,X,AX
7063552,632.0,4.5142856,5.316576,1.1777226,0.40158555,A,X,AX
6922906,632.0,4.5142856,5.9075437,1.3086331,0.4018867,A,X,AX
7062992,631.0,4.507143,5.154444,1.1436168,0.40218738,A,X,AX
7478065,630.0,4.5,5.4303966,1.2067548,0.40248755,A,X,AX
6936104,629.0,4.492857,9.586784,2.1337836,0.40278727,A,X,AX
6465062,627.0,4.4785714,5.147421,1.1493443,0.40308604,A,X,AX
8410436236270,626.0,4.4714284,4.9753966,1.1127086,0.4033843,A,X,AX
6225078,626.0,4.4714284,3.5349088,0.7905547,0.4036826,A,X,AX
88090-05100-00,625.0,4.464286,7.084699,1.5869726,0.4039804,A,X,AX
UPT00850,622.0,4.4428573,4.3137245,0.97093475,0.40427676,A,X,AX
6240127,621.0,4.4357142,5.933942,1.3377646,0.40457267,A,X,AX
4059729394637,620.0,4.428571,7.1912646,1.623834,0.4048681,A,X,AX
6047217,620.0,4.428571,7.3993416,1.6708192,0.40516353,A,X,AX
6671065,620.0,4.428571,7.6451354,1.726321,0.40545893,A,X,AX
6559294,619.0,4.4214287,5.850743,1.3232697,0.40575388,A,X,AX
7136317,617.0,4.4071426,4.8693676,1.1048809,0.40604788,A,X,AX
6575522,616.0,4.4,5.9127955,1.3438171,0.4063414,A,X,AX
6504282,615.0,4.392857,6.028346,1.3723065,0.40663445,A,X,AX
6825877,614.0,4.385714,8.710852,1.9861878,0.406927,A,X,AX
6952085,610.0,4.357143,8.104596,1.8600712,0.40721765,A,X,AX
4250947598306,610.0,4.357143,4.9589267,1.1381143,0.4075083,A,X,AX
6368126,609.0,4.35,7.165992,1.6473545,0.4077985,A,X,AX
6970830,607.0,4.3357143,6.5487776,1.5104264,0.40808773,A,X,AX
6050740,606.0,4.3285713,26.344547,6.0861993,0.4083765,A,Y,AY
E203000,600.0,4.285714,5.242721,1.2233016,0.40866238,A,X,AX
7092841,600.0,4.285714,4.6119733,1.0761272,0.40894827,A,X,AX
7477380,599.0,4.2785716,5.5283027,1.2920908,0.4092337,A,X,AX
7126094,599.0,4.2785716,8.293247,1.9383215,0.4095191,A,X,AX
7088401,599.0,4.2785716,7.223132,1.6882111,0.40980452,A,X,AX
7098335,597.0,4.2642856,4.81247,1.1285524,0.410089,A,X,AX
6441063,597.0,4.2642856,6.1229734,1.4358733,0.41037345,A,X,AX
6927814,596.0,4.257143,5.707967,1.3407975,0.41065744,A,X,AX
4059729207241,596.0,4.257143,7.340017,1.724165,0.41094142,A,X,AX
6038661,596.0,4.257143,4.318892,1.0145048,0.4112254,A,X,AX
7088963,595.0,4.25,5.6020613,1.318132,0.41150892,A,X,AX
7061432,593.0,4.2357144,4.4066834,1.0403637,0.41179147,A,X,AX
7115196,593.0,4.2357144,4.2690296,1.0078653,0.41207403,A,X,AX
6932434,592.0,4.2285714,6.248272,1.4776319,0.4123561,A,X,AX
7479543,591.0,4.2214284,6.6582212,1.5772437,0.4126377,A,X,AX
6848523,591.0,4.2214284,5.3564563,1.268873,0.4129193,A,X,AX
6638353,591.0,4.2214284,4.675157,1.1074823,0.4132009,A,X,AX
7468991,591.0,4.2214284,3.7686093,0.8927332,0.41348252,A,X,AX
7126078,590.0,4.214286,7.7457676,1.8379787,0.41376367,A,X,AX
6940239,590.0,4.214286,4.1496916,0.98467255,0.4140448,A,X,AX
6870113,589.0,4.207143,4.3274207,1.028589,0.41432545,A,X,AX
6954131,589.0,4.207143,3.7233398,0.8850044,0.4146061,A,X,AX
6502724,589.0,4.207143,4.7747784,1.1349219,0.41488674,A,X,AX
7119925,589.0,4.207143,4.358893,1.0360696,0.4151674,A,X,AX
6747444,588.0,4.2,5.958127,1.4186018,0.41544756,A,X,AX
6031898,588.0,4.2,4.8963356,1.1657943,0.41572773,A,X,AX
4059729348333,587.0,4.1928573,5.076248,1.2106894,0.41600746,A,X,AX
3600521848449,582.0,4.1571426,6.514258,1.5670037,0.41628477,A,X,AX
6267047,581.0,4.15,8.153143,1.9646127,0.4165616,A,X,AX
7477349,581.0,4.15,4.7919674,1.1546909,0.41683844,A,X,AX
6035501,578.0,4.1285715,4.5071373,1.0916941,0.41711384,A,X,AX
6964643,578.0,4.1285715,6.1361566,1.4862663,0.41738927,A,X,AX
2865485,576.0,4.114286,4.999404,1.2151328,0.41766372,A,X,AX
6881821,575.0,4.107143,4.474864,1.0895321,0.4179377,A,X,AX
3600540829160,574.0,4.1,5.5778337,1.3604473,0.4182112,A,X,AX
4250587735543,574.0,4.1,4.181666,1.0199186,0.41848472,A,X,AX
7260000,574.0,4.1,5.830088,1.4219728,0.4187582,A,X,AX
8410436168090,573.0,4.0928574,5.3090076,1.2971396,0.41903123,A,X,AX
6348847,573.0,4.0928574,3.7720983,0.92162955,0.41930428,A,X,AX
7245258,571.0,4.0785713,4.9034824,1.2022549,0.41957635,A,X,AX
6892083,569.0,4.0642858,5.881578,1.4471369,0.41984746,A,X,AX
4084500978881,568.0,4.0571427,5.4254546,1.33726,0.42011812,A,X,AX
6463620,568.0,4.0571427,5.4952846,1.3544716,0.42038876,A,X,AX
6915728,567.0,4.05,7.7155595,1.9050764,0.42065892,A,X,AX
6900191,567.0,4.05,7.7953362,1.9247743,0.4209291,A,X,AX
2708527,566.0,4.042857,6.8476443,1.6937636,0.4211988,A,X,AX
6466797,565.0,4.035714,6.657511,1.6496489,0.421468,A,X,AX
7100107,565.0,4.035714,4.651001,1.1524605,0.42173722,A,X,AX
7092213,565.0,4.035714,6.1286106,1.5185938,0.42200643,A,X,AX
6980128,564.0,4.0285716,6.787571,1.684858,0.4222752,A,X,AX
6928283,564.0,4.0285716,6.5392485,1.6232176,0.4225439,A,X,AX
2873162,562.0,4.0142856,7.1469526,1.7803798,0.42281172,A,X,AX
6861823,562.0,4.0142856,6.1643972,1.5356151,0.4230795,A,X,AX
6915322,562.0,4.0142856,3.8496673,0.9589919,0.42334726,A,X,AX
6559237,561.0,4.007143,7.080723,1.7670252,0.4236146,A,X,AX
6863209,560.0,4.0,5.429734,1.3574336,0.4238814,A,X,AX
2683586,560.0,4.0,5.3644176,1.3411044,0.42414826,A,X,AX
6938456,559.0,3.9928572,7.8001075,1.9535153,0.4244146,A,X,AX
2708477,556.0,3.9714286,3.7453911,0.94308406,0.42467955,A,X,AX
6569541,556.0,3.9714286,4.2796874,1.0776191,0.42494446,A,X,AX
3600542520348,555.0,3.9642856,6.1695595,1.5562853,0.42520893,A,X,AX
6812743,555.0,3.9642856,5.039999,1.2713511,0.42547336,A,X,AX
6852483,554.0,3.9571428,4.6978817,1.1871903,0.42573735,A,X,AX
7002899,553.0,3.95,3.4978411,0.8855294,0.42600083,A,X,AX
6980888,552.0,3.942857,5.0376587,1.277667,0.42626387,A,X,AX
4250947544686,552.0,3.942857,4.9859824,1.2645608,0.42652687,A,X,AX
6876599,551.0,3.9357142,6.0241847,1.5306458,0.42678943,A,X,AX
6363499,549.0,3.9214287,4.281578,1.0918413,0.427051,A,X,AX
85064-05110-00,548.0,3.9142857,4.6154037,1.1791177,0.42731214,A,X,AX
6555904,546.0,3.9,4.407809,1.1302073,0.4275723,A,X,AX
6969717,544.0,3.8857143,5.130086,1.3202428,0.4278315,A,X,AX
6633487,543.0,3.8785715,4.5399394,1.1705184,0.42809024,A,X,AX
7304816,543.0,3.8785715,8.316117,2.1441185,0.428349,A,X,AX
6952747,543.0,3.8785715,4.5494375,1.1729673,0.4286077,A,X,AX
4250947501245,543.0,3.8785715,4.671154,1.204349,0.42886645,A,X,AX
8001841283944,542.0,3.8714285,5.1367526,1.3268365,0.4291247,A,X,AX
2684054,541.0,3.8642857,4.6846004,1.2122811,0.42938247,A,X,AX
6044990,541.0,3.8642857,3.505824,0.9072373,0.42964026,A,X,AX
6564815,541.0,3.8642857,8.442962,2.18487,0.42989805,A,X,AX
6222208,541.0,3.8642857,3.9985802,1.0347527,0.4301558,A,X,AX
2684097,540.0,3.857143,5.263655,1.3646513,0.43041313,A,X,AX
6653683,540.0,3.857143,3.915605,1.0151569,0.43067044,A,X,AX
15009571,540.0,3.857143,5.4158993,1.404122,0.43092772,A,X,AX
6236893,540.0,3.857143,5.3692055,1.3920162,0.43118504,A,X,AX
6584003,539.0,3.85,7.5263805,1.9549041,0.43144187,A,X,AX
7392571,538.0,3.8428571,4.466134,1.162191,0.4316982,A,X,AX
3600523438051,535.0,3.8214285,4.9982266,1.3079472,0.43195313,A,X,AX
6879783,534.0,3.8142858,7.2722845,1.9065914,0.43220758,A,X,AX
6804526,534.0,3.8142858,5.464846,1.4327312,0.43246204,A,X,AX
5000174003413,533.0,3.807143,4.788921,1.2578778,0.43271598,A,X,AX
2678054,533.0,3.807143,3.9962149,1.0496624,0.43296996,A,X,AX
6951137,532.0,3.8,4.157337,1.0940361,0.43322346,A,X,AX
7074153,531.0,3.7928572,7.442341,1.9621991,0.43347648,A,X,AX
7103481,530.0,3.7857144,3.0553308,0.80706847,0.43372902,A,X,AX
6819078,530.0,3.7857144,4.411864,1.165398,0.43398154,A,X,AX
6923656,529.0,3.7785714,4.768101,1.2618793,0.4342336,A,X,AX
MO15406,529.0,3.7785714,3.7475514,0.9917906,0.43448567,A,X,AX
4059729307569,525.0,3.75,4.124196,1.0997856,0.43473583,A,X,AX
506717,524.0,3.7428572,4.804631,1.2836801,0.43498552,A,X,AX
6027326,523.0,3.7357142,3.8694723,1.0358052,0.43523473,A,X,AX
7470625,523.0,3.7357142,4.3359146,1.1606655,0.4354839,A,X,AX
6097352,523.0,3.7357142,5.5458984,1.4845618,0.4357331,A,X,AX
6964338,523.0,3.7357142,4.5968566,1.2305161,0.43598232,A,X,AX
6864413,522.0,3.7285714,6.4960895,1.7422463,0.43623105,A,X,AX
6004259,522.0,3.7285714,4.8098264,1.2899917,0.43647978,A,X,AX
6541755,520.0,3.7142856,4.433823,1.1937217,0.43672755,A,X,AX
7078956,519.0,3.7071428,3.8822534,1.047236,0.43697485,A,X,AX
7092205,519.0,3.7071428,4.9348216,1.3311658,0.43722215,A,X,AX
6936567,519.0,3.7071428,5.0728455,1.3683976,0.43746945,A,X,AX
6887653,518.0,3.7,4.880883,1.3191576,0.43771628,A,X,AX
6240135,517.0,3.692857,5.210527,1.4109745,0.43796262,A,X,AX
6817296,516.0,3.6857142,7.438076,2.0180826,0.4382085,A,X,AX
6890905,516.0,3.6857142,4.062614,1.1022596,0.43845436,A,X,AX
6263863,513.0,3.6642857,12.773968,3.486073,0.4386988,A,Y,AY
8001841710822,513.0,3.6642857,4.7234464,1.2890497,0.43894324,A,X,AX
6265314,512.0,3.6571429,6.343604,1.7345792,0.4391872,A,X,AX
6923672,512.0,3.6571429,4.1479325,1.1342003,0.43943116,A,X,AX
P2032900,512.0,3.6571429,3.8305314,1.047411,0.43967512,A,X,AX
7240622,511.0,3.65,6.729004,1.8435627,0.4399186,A,X,AX
2682197,511.0,3.65,4.736093,1.2975597,0.4401621,A,X,AX
6939868,509.0,3.6357143,4.9981446,1.3747352,0.44040462,A,X,AX
6633438,509.0,3.6357143,4.4207015,1.2159101,0.44064716,A,X,AX
7484535,508.0,3.6285715,4.0417657,1.1138724,0.4408892,A,X,AX
6932434-ne,507.0,3.6214285,11.938974,3.2967582,0.4411308,A,Y,AY
7092098,507.0,3.6214285,3.993642,1.1027809,0.44137236,A,X,AX
7085209,507.0,3.6214285,5.176688,1.4294603,0.44161394,A,X,AX
MC208,507.0,3.6214285,4.0437675,1.1166222,0.44185552,A,X,AX
ER35103,506.0,3.6142857,3.8451796,1.0638837,0.44209662,A,X,AX
6954883,504.0,3.6,5.7661877,1.6017188,0.44233677,A,X,AX
ER35106,504.0,3.6,3.616111,1.0044754,0.44257692,A,X,AX
7092163,504.0,3.6,4.914814,1.3652261,0.44281706,A,X,AX
6923706,504.0,3.6,3.8174155,1.0603932,0.44305724,A,X,AX
ZRM15714-1,504.0,3.6,10.89175,3.0254862,0.4432974,A,X,AX
ER35105,504.0,3.6,3.4657626,0.9627119,0.44353753,A,X,AX
7097493,502.0,3.5857143,5.049376,1.4081925,0.44377673,A,X,AX
6493114,502.0,3.5857143,5.332115,1.4870441,0.44401592,A,X,AX
6887752,501.0,3.5785713,5.120235,1.4308043,0.44425464,A,X,AX
6268441,500.0,3.5714285,3.5281863,0.98789215,0.44449288,A,X,AX
3600551133201,500.0,3.5714285,5.9640927,1.669946,0.44473115,A,X,AX
6049460,500.0,3.5714285,3.3201864,0.9296522,0.4449694,A,X,AX
6386391,499.0,3.5642858,3.0680783,0.86078346,0.44520715,A,X,AX
6269167,498.0,3.557143,4.6954308,1.3200005,0.44544443,A,X,AX
6141929,497.0,3.55,7.581998,2.1357741,0.44568124,A,X,AX
4250035200593,497.0,3.55,5.1360273,1.4467683,0.44591805,A,X,AX
7757278,497.0,3.55,4.690914,1.3213843,0.4461549,A,X,AX
7118836,497.0,3.55,4.33544,1.2212508,0.4463917,A,X,AX
2683134,496.0,3.5428572,4.7610097,1.3438333,0.44662803,A,X,AX
7271387,496.0,3.5428572,4.112398,1.1607575,0.44686437,A,X,AX
2679370,495.0,3.5357144,4.3998213,1.2443938,0.44710022,A,X,AX
6952093,495.0,3.5357144,7.8871636,2.230713,0.4473361,A,X,AX
7266551,494.0,3.5285714,5.362329,1.5196884,0.4475715,A,X,AX
6006999,493.0,3.5214286,5.829061,1.6553115,0.4478064,A,X,AX
98750-07400-31,493.0,3.5214286,6.1450896,1.7450559,0.4480413,A,X,AX
6050906,492.0,3.5142858,6.2322965,1.7734176,0.44827574,A,X,AX
6826172,492.0,3.5142858,4.32574,1.2309016,0.44851017,A,X,AX
P2034001,491.0,3.5071428,3.7579584,1.0715157,0.44874412,A,X,AX
6833244,491.0,3.5071428,6.621848,1.8881034,0.44897807,A,X,AX
7245530,491.0,3.5071428,4.8628626,1.3865596,0.44921204,A,X,AX
6634857,491.0,3.5071428,8.422731,2.4015934,0.449446,A,X,AX
6893875,490.0,3.5,5.5896873,1.5970535,0.44967946,A,X,AX
6086488,489.0,3.4928572,3.9173043,1.1215186,0.44991246,A,X,AX
7134270,489.0,3.4928572,5.0813475,1.4547825,0.45014548,A,X,AX
6638346,489.0,3.4928572,4.573141,1.3092837,0.45037848,A,X,AX
UPT00854,488.0,3.4857142,3.9792368,1.1415844,0.450611,A,X,AX
7266544,488.0,3.4857142,6.089838,1.7470847,0.4508435,A,X,AX
6535070,487.0,3.4785714,4.06683,1.1691093,0.45107558,A,X,AX
6076984,487.0,3.4785714,4.8613405,1.3975106,0.45130762,A,X,AX
6830208,486.0,3.4714286,4.868697,1.4025053,0.4515392,A,X,AX
7515650,486.0,3.4714286,4.057931,1.1689513,0.45177078,A,X,AX
P2032400,485.0,3.4642856,3.5409439,1.0221281,0.45200187,A,X,AX
6970558,485.0,3.4642856,3.6843257,1.0635167,0.45223296,A,X,AX
6631556,485.0,3.4642856,4.007925,1.1569269,0.45246407,A,X,AX
4250035270459,485.0,3.4642856,4.265321,1.2312267,0.45269516,A,X,AX
6225136,484.0,3.4571428,5.3488,1.5471736,0.45292577,A,X,AX
6865097,484.0,3.4571428,3.9427037,1.1404516,0.4531564,A,X,AX
6031815,484.0,3.4571428,3.852256,1.1142889,0.45338702,A,X,AX
6272005,484.0,3.4571428,3.548982,1.0265651,0.45361763,A,X,AX
6979534,484.0,3.4571428,3.9280791,1.1362213,0.45384827,A,X,AX
8809416470009,482.0,3.442857,3.967986,1.1525271,0.45407793,A,X,AX
6988048,480.0,3.4285715,4.305163,1.2556725,0.45430663,A,X,AX
6965368,477.0,3.4071429,4.4703603,1.3120555,0.45453393,A,X,AX
85020-06600-48,477.0,3.4071429,4.948507,1.452392,0.4547612,A,X,AX
7276782,477.0,3.4071429,5.3736587,1.5771744,0.4549885,A,X,AX
6970541,475.0,3.392857,3.5939527,1.0592703,0.45521483,A,X,AX
4059729288431,474.0,3.3857143,6.810472,2.0115318,0.4554407,A,X,AX
7465625,474.0,3.3857143,3.924807,1.1592257,0.45566654,A,X,AX
7407007,474.0,3.3857143,9.161686,2.7059832,0.4558924,A,X,AX
6768655,474.0,3.3857143,4.5512047,1.3442377,0.45611826,A,X,AX
6984443,474.0,3.3857143,4.8318276,1.4271221,0.4563441,A,X,AX
6227280,473.0,3.3785715,6.588051,1.9499515,0.4565695,A,X,AX
6604314,473.0,3.3785715,3.3295448,0.9854889,0.45679486,A,X,AX
6809442,473.0,3.3785715,3.6941872,1.0934169,0.45702025,A,X,AX
7243121,473.0,3.3785715,2.9073656,0.86053103,0.45724562,A,X,AX
4251232218572,472.0,3.3714285,9.383394,2.7832103,0.45747054,A,X,AX
85040-06600-48,471.0,3.3642857,5.149856,1.5307428,0.45769495,A,X,AX
6340513,470.0,3.357143,6.475267,1.9288028,0.4579189,A,X,AX
4250587776195,470.0,3.357143,4.410699,1.3138251,0.45814285,A,X,AX
5900378737773,469.0,3.35,4.5008793,1.3435462,0.45836633,A,X,AX
6841585,468.0,3.3428571,3.8060372,1.1385581,0.45858932,A,X,AX
6021634,468.0,3.3428571,3.988782,1.1932254,0.45881233,A,X,AX
2728932,468.0,3.3428571,5.0133224,1.4997119,0.4590353,A,X,AX
6931758,468.0,3.3428571,6.933156,2.074021,0.45925832,A,X,AX
6347104,467.0,3.3357143,3.5209768,1.055539,0.45948085,A,X,AX
6048876,467.0,3.3357143,4.474726,1.3414596,0.45970336,A,X,AX
6803130,467.0,3.3357143,2.9713516,0.8907692,0.4599259,A,X,AX
81643725,466.0,3.3285713,3.3894522,1.0182904,0.46014792,A,X,AX
6471136,465.0,3.3214285,4.499829,1.3547872,0.4603695,A,X,AX
4059729195777,464.0,3.3142858,3.9238904,1.1839324,0.46059057,A,X,AX
6392019,464.0,3.3142858,3.940357,1.1889008,0.46081167,A,X,AX
6086462,464.0,3.3142858,4.9936447,1.5067031,0.46103275,A,X,AX
1102552,463.0,3.307143,3.7028017,1.1196376,0.46125337,A,X,AX
3600551153117,462.0,3.3,7.009449,2.1240754,0.46147352,A,X,AX
2685791,461.0,3.2928572,4.892361,1.4857496,0.46169317,A,X,AX
615908431575,460.0,3.2857144,7.313421,2.2258236,0.46191236,A,X,AX
3600540829177,459.0,3.2785714,4.7378287,1.4450895,0.46213105,A,X,AX
7478628,459.0,3.2785714,4.0252223,1.2277367,0.46234977,A,X,AX
3474637106348,459.0,3.2785714,4.799682,1.4639554,0.4625685,A,X,AX
7010850,458.0,3.2714286,4.531017,1.3850269,0.4627867,A,X,AX
2868856,458.0,3.2714286,3.7336557,1.1412921,0.46300495,A,X,AX
6287805,457.0,3.2642858,3.5004845,1.0723585,0.4632227,A,X,AX
7103572,457.0,3.2642858,5.0786767,1.5558308,0.46344045,A,X,AX
4250947563618,456.0,3.2571428,4.0613484,1.2469052,0.46365774,A,X,AX
2683185,456.0,3.2571428,4.7519345,1.4589273,0.46387503,A,X,AX
6262261,456.0,3.2571428,6.110931,1.876163,0.46409228,A,X,AX
6043935,456.0,3.2571428,4.3421497,1.3331162,0.46430957,A,X,AX
3600522865360,456.0,3.2571428,4.0489297,1.2430925,0.46452686,A,X,AX
6535419,455.0,3.25,4.9313636,1.5173427,0.46474364,A,X,AX
6236851,455.0,3.25,5.263045,1.6193984,0.46496046,A,X,AX
6038158,453.0,3.2357142,6.966116,2.1528835,0.4651763,A,X,AX
